source_text,target_text,source_lang,target_lang,origin,detected_lang
The option of integrating an insect screen as well as various types of operation – from manual to motor-operated as well as the connection to a Smart Home system – helps to provide even greater comfort.,"The ability to integrate an insect screen, along with various operation types – from manual to motorized and Smart Home system connection – enhances comfort.",ita_Latn,eng_Latn,pdf_mining,en
The option of integrating an insect screen as well as various types of operation – from manual to motor-operated as well as the connection to a Smart Home system – helps to provide even greater comfort.,"La possibilité d'intégrer une écran insecte, ainsi qu'une variété de fonctionnement – allant du manuel au motorisé et la connexion à un système intelligent maison – améliore encore la confort.",ita_Latn,fra_Latn,pdf_mining,en
The option of integrating an insect screen as well as various types of operation – from manual to motor-operated as well as the connection to a Smart Home system – helps to provide even greater comfort.,"La opción de integrar una tela de insectos, además de diferentes tipos de operación – desde manual a motorizada y conexión a un sistema de casa inteligente – suma mayor confort.",ita_Latn,spa_Latn,pdf_mining,en
"With the ONYX app, controlling the sun protection is child's play – whether you're at home or on the go.","With the ONYX app, controlling sun protection is a breeze, whether you're at home or on the go.",ita_Latn,eng_Latn,pdf_mining,en
39 38 Areas of application > Yard gate panelling > Shutter systems and noise protection > Panelling for railing cladding (e.g.,"""Areas of application > Yard gate panelling > Shutter systems and noise protection > Panelling for railing cladding. (e.g.""",ita_Latn,eng_Latn,pdf_mining,en
"Over the years, Deceuninck has developed a strict environmental policy throughout the world.","Over the years, Deceuninck has developed a strict environmental policy worldwide.",ita_Latn,eng_Latn,pdf_mining,en
"With the products made by this premium provider from Austria, you can control your personalised daylight profile in all internal and external spaces.","With the products from this premium Austrian provider, you can manage your personalized daylight profile in all internal and external spaces.",ita_Latn,eng_Latn,pdf_mining,en
"With the products made by this premium provider from Austria, you can control your personalised daylight profile in all internal and external spaces.","Avec les produits de ce fournisseur de haut de gamme autrichien, vous pouvez contrôler votre profil de jour lumineux personnalisé dans tous les espaces intérieurs et extérieurs.",ita_Latn,fra_Latn,pdf_mining,en
"With the products made by this premium provider from Austria, you can control your personalised daylight profile in all internal and external spaces.","Con los productos de este proveedor premium austriaco, podrás controlar tu perfil de luz diurna personalizado en todos los espacios interiores y exteriores.",ita_Latn,spa_Latn,pdf_mining,en
"12,0 m2 No.of profiles for 1 m height 18 Available colours: 01,02,03,08,11,54 CD 300 14 55 Aluminium profile with small coil diameter for great heights Technical data: Nominal thickness 14,0 mm Surface area 55,0 mm Max.area.","""12.0 m²: Number of profiles for 1 m height, 18 available colors: 01, 02, 03, 08, 11, 54 CD 300 14 55 Aluminum profile with small coil diameter for great heights. Technical data: Nominal thickness 14.0 mm, Surface area 55.0 mm, Maximum area.""",ita_Latn,eng_Latn,pdf_mining,en
They also optimise the thermal insulation.,They also optimize thermal insulation.,ita_Latn,eng_Latn,pdf_mining,en
"This solar and weather protection is delicate, lightweight and can be stylishly and architecturally integrated into most façades.","This solar and weather protection is delicate, lightweight, and can be stylishly and architecturally integrated into most facades.",ita_Latn,eng_Latn,pdf_mining,en
"This solar and weather protection is delicate, lightweight and can be stylishly and architecturally integrated into most façades.","Ce protections solaire et météorologique est délicat, légère et peut être intégrée de manière esthétique et architecturale dans la plupart des façades.",ita_Latn,fra_Latn,pdf_mining,en
"This solar and weather protection is delicate, lightweight and can be stylishly and architecturally integrated into most façades.","Esta protección solar y meteorológica es delicada, ligera y se puede integrar de manera estilizada y arquitectónicamente en la mayoría de fachadas.",ita_Latn,spa_Latn,pdf_mining,en
The tight winding heroal RS 37 SW and heroal RS 52 SW roller shutter slats are no longer fastened with the classic locking pieces.,The Heroal RS 37 SW and Heroal RS 52 SW roller shutter slats are no longer secured with the traditional locking clips.,ita_Latn,eng_Latn,pdf_mining,en
The tight winding heroal RS 37 SW and heroal RS 52 SW roller shutter slats are no longer fastened with the classic locking pieces.,Les lames de volet roulant Heroal RS 37 SW et Heroal RS 52 SW ne sont plus fixées aux pièces de verrouillage classiques.,ita_Latn,fra_Latn,pdf_mining,en
The tight winding heroal RS 37 SW and heroal RS 52 SW roller shutter slats are no longer fastened with the classic locking pieces.,Las láminas de rollo de persianas Heroal RS 37 SW y Heroal RS 52 SW ya no están sujetas a los clips de bloqueo clásicos.,ita_Latn,spa_Latn,pdf_mining,en
"Um den Dichtungsrahmen zu schließen, wird an der längsten Seite mit einem Trennschnitt von ca.","To close the gasket frame, a cut is made along its longest side with an approximate length of:",ita_Latn,eng_Latn,pdf_mining,de
"Um den Dichtungsrahmen zu schließen, wird an der längsten Seite mit einem Trennschnitt von ca.","Pour fermer le cadre de garniture, on effectue une incision le long de la plus longue des bords, d'une longueur approximative de :",ita_Latn,fra_Latn,pdf_mining,de
"Um den Dichtungsrahmen zu schließen, wird an der längsten Seite mit einem Trennschnitt von ca.","Para cerrar el marco de sellado, se hace una cortada en la cara más larga, con una longitud aproximada de:",ita_Latn,spa_Latn,pdf_mining,de
area 6.5 m with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) Max.,Area: 6.5 m with the use of a blocking bracket (cm) and automatic bolt (cm) each. Max.,ita_Latn,eng_Latn,pdf_mining,en
area 6.5 m with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) Max.,"Surface : 6,5 m grâce à l'utilisation d'une grosse tige et d'une vis automatique chacune (cm) Max.",ita_Latn,fra_Latn,pdf_mining,en
area 6.5 m with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) with the use of the blocking bracket (cm) with the use of automatic bolt (cm) Max.,"Área: 6,5 m con el uso de una tapa de bloqueo (cm) y tornillo automático (cm) cada una. Max.",ita_Latn,spa_Latn,pdf_mining,en
"Deceuninck’s material compound performs and exceeds worldwide standards for strength, durability, heat-stability, colour- retention, and termite-resistance.","Deceuninck's material compound performs and surpasses international standards for strength, durability, heat stability, color retention, and termite resistance.",ita_Latn,eng_Latn,pdf_mining,en
"Deceuninck’s material compound performs and exceeds worldwide standards for strength, durability, heat-stability, colour- retention, and termite-resistance.","La composition matérielle de Deceuninck dépasse et excelle des normes internationales en matière de résistance, durabilité, stabilité au chaleur, rétention de couleur et résistance aux termites.",ita_Latn,fra_Latn,pdf_mining,en
"Deceuninck’s material compound performs and exceeds worldwide standards for strength, durability, heat-stability, colour- retention, and termite-resistance.","La composición material de Deceuninck supera y excede las normas internacionales en materia de resistencia, durabilidad, estabilidad al calor, retención de color y resistencia a termitas.",ita_Latn,spa_Latn,pdf_mining,en
Für den optimalen Passsitz der Dichtungen sind die richtigen Abmessungen von Falz- und Nutbreite sowie Kopfhöhe die entscheidenden Voraussetzungen.,"For the optimal seating of the gaskets, the correct dimensions of the flange and groove width, as well as the head height, are the decisive conditions.",ita_Latn,eng_Latn,pdf_mining,de
Für den optimalen Passsitz der Dichtungen sind die richtigen Abmessungen von Falz- und Nutbreite sowie Kopfhöhe die entscheidenden Voraussetzungen.,"Pour le bon ajustement des joints, les dimensions correctes de largeur de boudin et de largeur de serrure, ainsi que de l'altitude de tête, sont les conditions décisives.",ita_Latn,fra_Latn,pdf_mining,de
Für den optimalen Passsitz der Dichtungen sind die richtigen Abmessungen von Falz- und Nutbreite sowie Kopfhöhe die entscheidenden Voraussetzungen.,"Para el ajuste óptimo de las góndolas, las dimensiones correctas de ancho de tiro y ancho de corte, así como de altura de cabeza, son las condiciones decisivas.",ita_Latn,spa_Latn,pdf_mining,de
PRIMO PROFILE GMBH WERK HAMBURG OSTMOORWEG 36-40 D-21614 BUXTEHUDE TELEFON: +49 (0) 4161 70 461 0 TELEFAX: +49 (0) 4161 70 461 10 E-MAIL: INFO@PRIMO-PROFILE.DE INTERNET: WWW.PRIMO.COM EDITION: 03-2023 SUBJECT TO CHANGES AND AVAILABILITY.,"""PRIMO PROFILE GmbH WORK, Hamburg Ostmoorweg 36-40, D-21614 Buxtheude. Telephone: +49 (0) 4161 70 461 0. Fax: +49 (0) 4161 70 461 10. Email: info@PRIMO-PROFILE.de. Website: www.PRIMO.com. Edition: 03-2023. Subject to changes and availability.""",ita_Latn,eng_Latn,pdf_mining,en
"Even in the early days, modern materials were considered to be a key success factor at Kömmerling.","""In the early days, modern materials were a crucial success factor for Kömmerling.""",ita_Latn,eng_Latn,pdf_mining,en
"Surface-mounted winder with a 4.5 mm cord line Available in a version for a 14 mm tape or a 4.5 mm cord line, recommended for larger roller shutters with a manual drive, the maximum load capacity of the winder spring is 22 kg, the winder and the tape/cord are available in white or brown Surface-mounted winder with mignon crank Plug&Play motor with radio control and obstacle and overload detection.","Surface-mounted winder, with a 4.5 mm cord line or optional 14 mm tape, suitable for larger manual roller shutters. Maximum load capacity of the winder spring: 22 kg. Available in white or brown. Surface-mounted winder with mignon crank, Plug&Play motor, radio control, obstacle detection, and overload protection.",ita_Latn,eng_Latn,pdf_mining,en
"Surface-mounted winder with a 4.5 mm cord line Available in a version for a 14 mm tape or a 4.5 mm cord line, recommended for larger roller shutters with a manual drive, the maximum load capacity of the winder spring is 22 kg, the winder and the tape/cord are available in white or brown Surface-mounted winder with mignon crank Plug&Play motor with radio control and obstacle and overload detection.","Soupape montée avec une ligne de corde de 4,5 mm disponible en version pour une bobine de 14 mm ou une ligne de corde de 4,5 mm, recommandée pour des rouleaux de volets manuels plus larges, la capacité de charge maximale de la spirale de la soupape-montée est de 22 kg, la soupape-montée et la bobine/corde sont disponibles dans blanc ou",ita_Latn,fra_Latn,pdf_mining,en
"12,0 m2 No.of profiles for 1 m height 18 Available colours: 01,02,03,11 CD 70 13,2 54 Burglary protection!","""12.0 m²: Number of profiles for 1 m height. 18 available colors: 01, 02, 03, 11 CD 70 13,2 54 Burglary protection.""",ita_Latn,eng_Latn,pdf_mining,en
"12,0 m2 No.of profiles for 1 m height 18 Available colours: 01,02,03,11 CD 70 13,2 54 Burglary protection!","""12,0 m² : Nombre de profils pour une hauteur de 1 m. 18 couleurs disponibles : 01, 02, 03, 11 CD 70 13,2 54 Protection contre vol!""",ita_Latn,fra_Latn,pdf_mining,en
"12,0 m2 No.of profiles for 1 m height 18 Available colours: 01,02,03,11 CD 70 13,2 54 Burglary protection!","""12,0 m²: Número de perfiles para una altura de 1 m. 18 colores disponibles: 01, 02, 03, 11 CD 70 13,2 54 Protección contra hurdos!""",ita_Latn,spa_Latn,pdf_mining,en
OUR GENERAL TERMS AND CONDITIONS (GTC) APPLY.,Our General Terms and Conditions apply.,ita_Latn,eng_Latn,pdf_mining,en
Fasteners and lugs supplied should be suitably protected against corrosion in accordance with industry standards.,Fasteners and lugs supplied must be adequately protected against corrosion in accordance with industry standards.,ita_Latn,eng_Latn,pdf_mining,en
This revision is from the front and the bottom of the box.,This revision is for the front and bottom of the box.,ita_Latn,eng_Latn,pdf_mining,en
"144 141 82 172 168 212 206 184 187 SKOP 38 39 SK-P EXTERNAL ADAPTIVE ROLLER SHUTTER MAXIMUM ROLLER SHUTTER HEIGHT (WINDOW HEIGHT + BOX HEIGHT) IN MM BOX H mm B mm ARMOUR TYPE ALU 39 137** 137 137 1560 1130 1410 165 165 165 2390 2200 2280 180 180 180 2950 3060 2790 205 205 205 4320 4740 4050 ** it is not possible to install a mosquito net Ø 40 Ø 50 Ø 60 A ROUNDED REVISION FROM THE FRONT A half-round box perfectly suited for installation in window recesses, giving an aesthetic appearance.","""144, 141, 82, 172, 168, 212, 206, 184, 187, SK-OP, 38, 39, EXTERNAL ADAPTIVE ROLLER SHUTTER - Maximum roller shutter height (sum of window height and box height) in mm:",ita_Latn,eng_Latn,pdf_mining,en
There are various criteria that can be used to determine the suitable shutter profile.,There are various criteria that can be used to determine the suitable shutter profile.,ita_Latn,eng_Latn,pdf_mining,en
