source_text,target_text,source_lang,target_lang,term_keyword
"""Durante l'installazione delle finestre, è necessario effettuare la posa in opera qualificata dei profili di alluminio, assicurandosi che gli elementi termici siano allineati correttamente e che il ciclo di espansione e contrazione sia regolato per garantire l'elevata efficienza termica.""","""During the installation of windows, it is necessary to perform qualified in-place setting of the anodized aluminum profiles, ensuring that the thermal elements are aligned correctly and that the expansion and contraction cycle is regulated to ensure high thermal efficiency.""",ita_Latn,eng_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre, è necessario effettuare la posa in opera qualificata dei profili di alluminio, assicurandosi che gli elementi termici siano allineati correttamente e che il ciclo di espansione e contrazione sia regolato per garantire l'elevata efficienza termica.""","""Pour l'installation de fenêtres, il pose en place qualifié des profils d'aluminium anodisés est nécessaire, assurez-vous que les éléments thermiques sont correctement alignés et que le cycle d'allongement et de raccourcissement est régulé pour assurer une haute efficacité thermique.""",ita_Latn,fra_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre, è necessario effettuare la posa in opera qualificata dei profili di alluminio, assicurandosi che gli elementi termici siano allineati correttamente e che il ciclo di espansione e contrazione sia regolato per garantire l'elevata efficienza termica.""","""Para la instalación de ventanas, es",ita_Latn,spa_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro insulati, la posa in opera qualificata deve essere assicurata per garantire la perfetta compatibilità termica e l'isolamento acustico.""","""During the installation of insulated glass windows, qualified in-situ positioning must be ensured to guarantee perfect thermal compatibility and acoustic insulation.""",ita_Latn,eng_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro insulati, la posa in opera qualificata deve essere assicurata per garantire la perfetta compatibilità termica e l'isolamento acustico.""","""Pour l'installation de fenêtres en verre isolé, la positionnement sur place qualifié est nécessaire pour assurer une compatibilité thermique parfaite et une isolation acoustique.""",ita_Latn,fra_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro insulati, la posa in opera qualificata deve essere assicurata per garantire la perfetta compatibilità termica e l'isolamento acustico.""","""Durante la instalación de ventanas de vidrio isolado, se debe asegurar la posición en obra calificada para garantizar una perfecta compatibilidad termal y aislación acústica.""",ita_Latn,spa_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro termoinsulare, la posa in opera qualificata deve essere assicurata per garantire il massimo contatto termico tra la finestra e la parete esterna, ottimizzando l'efficacia energetica del sistema di vetri.""","""During the installation of thermal insulating glass windows, qualified setting in operation must be ensured to guarantee the maximum thermal contact between the window and the external wall, optimizing the energy efficiency of the thermal glass system.""",ita_Latn,eng_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro termoinsulare, la posa in opera qualificata deve essere assicurata per garantire il massimo contatto termico tra la finestra e la parete esterna, ottimizzando l'efficacia energetica del sistema di vetri.""","""Pour l'installation de fenêtres en verre isolant thermique, la mise en œuvre qualifiée doit être assurée pour garantir le maximum de contact thermique entre la fenêtre et le mur extérieur, maximisant ainsi l'efficacité énergétique du système de verres isolants.""",ita_Latn,fra_Latn,posa in opera qualificata
"""Durante l'installazione delle finestre in vetro termoinsulare, la posa in opera qualificata deve essere assicurata per garantire il massimo contatto termico tra la finestra e la parete esterna, ottimizzando l'efficacia energetica del sistema di vetri.""","""Durante la instalación de ventanas de vidrio termoinsulante, la colocación calificada debe garantizarse para asegurar el má",ita_Latn,spa_Latn,posa in opera qualificata
"""La finestra in vetro termico deve essere posta in opera qualificata, in accordo con le normative di costruzione ed il regolamento energetico.""","""The thermal glass window should be installed qualified, according to construction standards and energy regulations.""",ita_Latn,eng_Latn,posa in opera qualificata
"""La finestra in vetro termico deve essere posta in opera qualificata, in accordo con le normative di costruzione ed il regolamento energetico.""","""La fenêtre en verre thermique doit être installée qualifiée, en accord avec les normes de construction et les règlements énergétiques.""",ita_Latn,fra_Latn,posa in opera qualificata
"""La finestra in vetro termico deve essere posta in opera qualificata, in accordo con le normative di costruzione ed il regolamento energetico.""","""La ventana de vidrio termico debe ser instalada calificada, de acuerdo con los estándares de construcción y las regulaciones energéticas.""",ita_Latn,spa_Latn,posa in opera qualificata
"""Per la installazione di finestre a bassa emissività, è necessario eseguire la posa in opera qualificata di ogni componente di isolamento termico per garantire la massima efficienza energetica.""","""For the installation of low-emissivity windows, it is necessary to perform qualified assembly of each thermal insulation component to ensure maximum energy efficiency.""",ita_Latn,eng_Latn,posa in opera qualificata
"""Per la installazione di finestre a bassa emissività, è necessario eseguire la posa in opera qualificata di ogni componente di isolamento termico per garantire la massima efficienza energetica.""","""Pour l'installation de fenêtres à faible émissivité, il est nécessaire exécuter une montage qualifiée de chaque composant d'isolation thermique pour assurer la plus grande efficacité énergétique.""",ita_Latn,fra_Latn,posa in opera qualificata
"""Per la installazione di finestre a bassa emissività, è necessario eseguire la posa in opera qualificata di ogni componente di isolamento termico per garantire la massima efficienza energetica.""","""Para la instalación de ventanas de baja emisividad, es necesario realizar la montaje calificado de cada componente de aislamiento termico para garantizar la máxima eficiencia energética.""",ita_Latn,spa_Latn,posa in opera qualificata
"""La finestra de alta efficacia energetica de Roverplastik debe essere installata seguendo il procedimento di posa in opera qualificata.""","""The Roverplastik high energy efficiency window must be installed following the qualified installation procedure.""",ita_Latn,eng_Latn,posa in opera qualificata
"""La finestra de alta efficacia energetica de Roverplastik debe essere installata seguendo il procedimento di posa in opera qualificata.""","""La fenêtre haute efficacité énergétique de Roverplastik doit être installée en suivant le procédé de pose qualifiée.""",ita_Latn,fra_Latn,posa in opera qualificata
"""La finestra de alta efficacia energetica de Roverplastik debe essere installata seguendo il procedimento di posa in opera qualificata.""","""La ventana de Roverplastik de alta eficiencia energética debe ser instalada según el procedimiento de instalación calificado.""",ita_Latn,spa_Latn,posa in opera qualificata
"""La finestra de alta performance de Roverplastik debe essere installata con la tecnica di posa in opera qualificata, garantizando una estanqueidad perfecta y un rendimiento energetico ottimale.""","""Roverplastik's high-performance window should be installed using qualified in-place setting technique, ensuring perfect sealing and optimal energy performance.""",ita_Latn,eng_Latn,posa in opera qualificata
"""La finestra de alta performance de Roverplastik debe essere installata con la tecnica di posa in opera qualificata, garantizando una estanqueidad perfecta y un rendimiento energetico ottimale.""","""La fenêtre de haute performance de Roverplastik doit être installée à l'aide de la technique d'in situ qualifiée, assurant un parfait étanchéité et une performance énergétique optimale.""",ita_Latn,fra_Latn,posa in opera qualificata
